"","Month","Year","Region","Station","Latitude","Longitude","Replicate","Species","BraunBlanquet","Scallops","Urchins","Grass.or.Algae","Total.SAV","Total.Grass","Total.macroAlgae","Epipyhte.Denstiy","Blade_Length_Avg_cm","Blade_Width_Avg_cm","Shoots.per.m2","Sediment.type"
"7377","November",2016,"Cedar Key","CK19",29.13709,-83.09472,2,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"Sand"
"7378","November",2016,"Cedar Key","CK19",29.13709,-83.09472,3,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"Sand"
"7379","November",2016,"Cedar Key","CK19",29.13709,-83.09472,4,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"Sand"
"7380","November",2016,"Cedar Key","CK20",29.13389,-83.08359,1,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand"
"7381","November",2016,"Cedar Key","CK20",29.13389,-83.08359,2,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand"
"7382","November",2016,"Cedar Key","CK20",29.13389,-83.08359,3,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand"
"7383","November",2016,"Cedar Key","CK20",29.13389,-83.08359,4,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand"
"7384","November",2016,"Cedar Key","CK21",29.11887,-83.0801,1,"SFIL","2",NA,NA,"Seagrass","2","2","2","CLEAN",NA,NA,NA,"Sand"
"7385","November",2016,"Cedar Key","CK21",29.11887,-83.0801,1,"CPRO","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"."
"7386","November",2016,"Cedar Key","CK21",29.11887,-83.0801,2,"SFIL","5",NA,NA,"Seagrass","5","5","1","CLEAN",NA,NA,NA,"Sand"
"7387","November",2016,"Cedar Key","CK21",29.11887,-83.0801,2,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"."
"7388","November",2016,"Cedar Key","CK21",29.11887,-83.0801,3,"SFIL","5",NA,NA,"Seagrass","5","5","2","CLEAN",NA,NA,NA,"Sand"
"7389","November",2016,"Cedar Key","CK21",29.11887,-83.0801,3,"CPRO","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"."
"7390","November",2016,"Cedar Key","CK21",29.11887,-83.0801,4,"SFIL","5",NA,NA,"Seagrass","5","5","2","CLEAN",NA,NA,NA,"Sand"
"7391","November",2016,"Cedar Key","CK21",29.11887,-83.0801,4,"CPRO","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"."
"7392","November",2016,"Cedar Key","CK22",29.11855,-83.02962,1,"TTES","4",NA,NA,"Seagrass","4","4",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7393","November",2016,"Cedar Key","CK22",29.11855,-83.02962,2,"TTES","2",NA,NA,"Seagrass","3","3",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7394","November",2016,"Cedar Key","CK22",29.11855,-83.02962,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7395","November",2016,"Cedar Key","CK22",29.11855,-83.02962,4,"TTES","4",NA,NA,"Seagrass","4","4",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7396","November",2016,"Cedar Key","CK23",29.12137,-83.03386,1,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"Sand"
"7397","November",2016,"Cedar Key","CK23",29.12137,-83.03386,2,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"LIGHT",NA,NA,NA,"Sand"
"7398","November",2016,"Cedar Key","CK23",29.12137,-83.03386,3,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"Sand"
"7399","November",2016,"Cedar Key","CK23",29.12137,-83.03386,4,"DRIFT","1",NA,NA,"Algae","3","3",NA,"LIGHT",NA,NA,NA,"Sand"
"7400","November",2016,"Cedar Key","CK23",29.12137,-83.03386,4,"HWRI","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,"."
"7401","November",2016,"Cedar Key","CK24",29.1241,-83.034768,1,"HWRI","2",NA,NA,"Seagrass","2","2",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7402","November",2016,"Cedar Key","CK24",29.1241,-83.034768,2,"HWRI","4",NA,NA,"Seagrass","3","3",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7403","November",2016,"Cedar Key","CK24",29.1241,-83.034768,3,"HWRI","3",NA,NA,"Seagrass","3","3",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7404","November",2016,"Cedar Key","CK24",29.1241,-83.034768,4,"HWRI","3",NA,NA,"Seagrass","3","3",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7405","November",2016,"Cedar Key","CK25",29.12799,-83.03003,1,"CASH","1",NA,NA,"Algae","1",NA,"1",NA,NA,NA,NA,"."
"7406","November",2016,"Cedar Key","CK25",29.12799,-83.03003,1,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"."
"7407","November",2016,"Cedar Key","CK25",29.12799,-83.03003,2,"CPRO","1",NA,NA,"Algae","1",NA,"1",NA,NA,NA,NA,"."
"7408","November",2016,"Cedar Key","CK25",29.12799,-83.03003,3,"CASH","1",NA,NA,"Algae","1",NA,"1",NA,NA,NA,NA,"."
"7409","November",2016,"Cedar Key","CK25",29.12799,-83.03003,3,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"."
"7410","November",2016,"Cedar Key","CK25",29.12799,-83.03003,4,"CPRO","1",NA,NA,"Algae","1",NA,"1",NA,NA,NA,NA,"."
"7411","August",2017,"Cedar Key","CK01",29.10353,-83.07146,1,"TTES","3",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7412","August",2017,"Cedar Key","CK01",29.10353,-83.07146,1,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7413","August",2017,"Cedar Key","CK01",29.10353,-83.07146,2,"TTES","3",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7414","August",2017,"Cedar Key","CK01",29.10353,-83.07146,2,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7415","August",2017,"Cedar Key","CK01",29.10353,-83.07146,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7416","August",2017,"Cedar Key","CK01",29.10353,-83.07146,3,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7417","August",2017,"Cedar Key","CK01",29.10353,-83.07146,4,"TTES","3",NA,NA,"Seagrass","3","3",NA,"HEAVY",NA,NA,NA,"Sand Mud"
"7418","August",2017,"Cedar Key","CK02",29.10169,-83.0667,1,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7419","August",2017,"Cedar Key","CK02",29.10169,-83.0667,2,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7420","August",2017,"Cedar Key","CK02",29.10169,-83.0667,3,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7421","August",2017,"Cedar Key","CK02",29.10169,-83.0667,4,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7422","August",2017,"Cedar Key","CK03",29.09684,-83.06095,1,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud Shell"
"7423","August",2017,"Cedar Key","CK03",29.09684,-83.06095,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud Shell"
"7424","August",2017,"Cedar Key","CK03",29.09684,-83.06095,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud Shell"
"7425","August",2017,"Cedar Key","CK03",29.09684,-83.06095,4,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud Shell"
"7426","June",2017,"Cedar Key","CK04",29.0958,-83.06958,1,"TTES","5",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7427","June",2017,"Cedar Key","CK04",29.0958,-83.06958,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7428","June",2017,"Cedar Key","CK04",29.0958,-83.06958,2,"DRIFT","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7429","June",2017,"Cedar Key","CK04",29.0958,-83.06958,3,"TTES","4",NA,NA,"Seagrass","4","4",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7430","June",2017,"Cedar Key","CK04",29.0958,-83.06958,3,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7431","June",2017,"Cedar Key","CK04",29.0958,-83.06958,3,"DRIFT","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7432","June",2017,"Cedar Key","CK04",29.0958,-83.06958,4,"TTES","5",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7433","June",2017,"Cedar Key","CK04",29.0958,-83.06958,4,"DRIFT","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7434","August",2017,"Cedar Key","CK05",29.1006,-83.07297,1,"TTES","3",NA,NA,"Seagrass","3","3",NA,"HEAVY",NA,NA,NA,"Mud"
"7435","August",2017,"Cedar Key","CK05",29.1006,-83.07297,1,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7436","August",2017,"Cedar Key","CK05",29.1006,-83.07297,2,"TTES","4",NA,NA,"Seagrass","4","4",NA,"HEAVY",NA,NA,NA,"Mud"
"7437","August",2017,"Cedar Key","CK05",29.1006,-83.07297,2,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7438","August",2017,"Cedar Key","CK05",29.1006,-83.07297,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Mud"
"7439","August",2017,"Cedar Key","CK05",29.1006,-83.07297,3,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7440","August",2017,"Cedar Key","CK05",29.1006,-83.07297,4,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Mud"
"7441","August",2017,"Cedar Key","CK06",29.09957,-83.08224,1,"TTES","2",NA,NA,"Seagrass","4","4",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7442","August",2017,"Cedar Key","CK06",29.09957,-83.08224,1,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7443","August",2017,"Cedar Key","CK06",29.09957,-83.08224,1,"DRIFT","3",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7444","August",2017,"Cedar Key","CK06",29.09957,-83.08224,2,"TTES","2",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7445","August",2017,"Cedar Key","CK06",29.09957,-83.08224,2,"SFIL","5",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7446","August",2017,"Cedar Key","CK06",29.09957,-83.08224,2,"DRIFT","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7447","August",2017,"Cedar Key","CK06",29.09957,-83.08224,3,"TTES","2",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7448","August",2017,"Cedar Key","CK06",29.09957,-83.08224,3,"SFIL","5",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7449","August",2017,"Cedar Key","CK06",29.09957,-83.08224,4,"TTES","3",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7450","August",2017,"Cedar Key","CK06",29.09957,-83.08224,4,"SFIL","4",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7451","August",2017,"Cedar Key","CK07",29.10458,-83.08136,1,"SFIL","4",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7452","August",2017,"Cedar Key","CK07",29.10458,-83.08136,1,"TTES","4",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7453","August",2017,"Cedar Key","CK07",29.10458,-83.08136,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7454","August",2017,"Cedar Key","CK07",29.10458,-83.08136,2,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7455","August",2017,"Cedar Key","CK07",29.10458,-83.08136,3,"SFIL","2",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7456","August",2017,"Cedar Key","CK07",29.10458,-83.08136,3,"TTES","5",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7457","August",2017,"Cedar Key","CK07",29.10458,-83.08136,4,"SFIL","3",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7458","August",2017,"Cedar Key","CK07",29.10458,-83.08136,4,"TTES","4",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7459","August",2017,"Cedar Key","CK08",29.11029,-83.08109,1,"TTES","2",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7460","August",2017,"Cedar Key","CK08",29.11029,-83.08109,1,"SFIL","4",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7461","August",2017,"Cedar Key","CK08",29.11029,-83.08109,2,"SFIL","3",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7462","August",2017,"Cedar Key","CK08",29.11029,-83.08109,2,"TTES","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7463","August",2017,"Cedar Key","CK08",29.11029,-83.08109,3,"TTES","3",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7464","August",2017,"Cedar Key","CK08",29.11029,-83.08109,3,"SFIL","5",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7465","August",2017,"Cedar Key","CK08",29.11029,-83.08109,4,"TTES","3",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud Shell"
"7466","August",2017,"Cedar Key","CK08",29.11029,-83.08109,4,"SFIL","4",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7467","August",2017,"Cedar Key","CK09",29.11466,-83.07697,1,"TTES","2",NA,NA,"Seagrass","3","3",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7468","August",2017,"Cedar Key","CK09",29.11466,-83.07697,1,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7469","August",2017,"Cedar Key","CK09",29.11466,-83.07697,2,"SFIL","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7470","August",2017,"Cedar Key","CK09",29.11466,-83.07697,2,"TTES","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7471","August",2017,"Cedar Key","CK09",29.11466,-83.07697,3,"TTES","2",NA,NA,"Seagrass","4","4",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7472","August",2017,"Cedar Key","CK09",29.11466,-83.07697,3,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7473","August",2017,"Cedar Key","CK09",29.11466,-83.07697,4,"TTES","2",NA,NA,"Seagrass","4","4",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7474","August",2017,"Cedar Key","CK09",29.11466,-83.07697,4,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7475","June",2017,"Cedar Key","CK10",29.09577,-83.02865,1,"TTES","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud"
"7476","June",2017,"Cedar Key","CK10",29.09577,-83.02865,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud"
"7477","June",2017,"Cedar Key","CK10",29.09577,-83.02865,3,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud"
"7478","June",2017,"Cedar Key","CK10",29.09577,-83.02865,4,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud"
"7479","June",2017,"Cedar Key","CK11",29.09841,-83.03444,1,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7480","June",2017,"Cedar Key","CK11",29.09841,-83.03444,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7481","June",2017,"Cedar Key","CK11",29.09841,-83.03444,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7482","June",2017,"Cedar Key","CK11",29.09841,-83.03444,4,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7483","June",2017,"Cedar Key","CK12",29.0984,-83.02859,1,"TTES","3",NA,NA,"Seagrass","3","3",NA,"MODERATE",NA,NA,NA,"Sand Mud "
"7484","June",2017,"Cedar Key","CK12",29.0984,-83.02859,2,"HWRI","3",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud "
"7485","June",2017,"Cedar Key","CK12",29.0984,-83.02859,2,"TTES","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7486","June",2017,"Cedar Key","CK12",29.0984,-83.02859,3,"HWRI","3",NA,NA,"Seagrass","3","3",NA,"MODERATE",NA,NA,NA,"Sand Mud "
"7487","June",2017,"Cedar Key","CK12",29.0984,-83.02859,4,"TTES","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Sand Mud "
"7488","June",2017,"Cedar Key","CK12",29.0984,-83.02859,4,"HWRI","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7489","June",2017,"Cedar Key","CK13",29.10166,-83.03252,1,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand"
"7490","June",2017,"Cedar Key","CK13",29.10166,-83.03252,2,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7491","June",2017,"Cedar Key","CK13",29.10166,-83.03252,3,"HWRI","2",NA,NA,"Seagrass","2","2",NA,"LIGHT",NA,NA,NA,"Sand"
"7492","June",2017,"Cedar Key","CK13",29.10166,-83.03252,4,"HWRI","1",NA,NA,"Seagrass","2","2",NA,"LIGHT",NA,NA,NA,"Sand"
"7493","June",2017,"Cedar Key","CK13",29.10166,-83.03252,4,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7494","June",2017,"Cedar Key","CK14",29.08084,-83.05309,1,"TTES","5",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7495","June",2017,"Cedar Key","CK14",29.08084,-83.05309,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7496","June",2017,"Cedar Key","CK14",29.08084,-83.05309,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7497","June",2017,"Cedar Key","CK14",29.08084,-83.05309,4,"TTES","4",NA,NA,"Seagrass","4","4",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7498","June",2017,"Cedar Key","CK15",29.08583,-83.06857,1,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Sand"
"7499","June",2017,"Cedar Key","CK15",29.08583,-83.06857,2,"HWRI","3",NA,NA,"Seagrass","3","3",NA,"CLEAN",NA,NA,NA,"Sand"
"7500","June",2017,"Cedar Key","CK15",29.08583,-83.06857,3,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Sand"
"7501","June",2017,"Cedar Key","CK15",29.08583,-83.06857,4,"HWRI","2",NA,NA,"Seagrass","2","2",NA,"CLEAN",NA,NA,NA,"Sand"
"7502","August",2017,"Cedar Key","CK16",29.10689,-83.09766,1,"TTES","4",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud Shell"
"7503","August",2017,"Cedar Key","CK16",29.10689,-83.09766,1,"HWRI","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7504","August",2017,"Cedar Key","CK16",29.10689,-83.09766,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud Shell"
"7505","August",2017,"Cedar Key","CK16",29.10689,-83.09766,2,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7506","August",2017,"Cedar Key","CK16",29.10689,-83.09766,2,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7507","August",2017,"Cedar Key","CK16",29.10689,-83.09766,3,"TTES","3",NA,NA,"Seagrass","4","4",NA,"LIGHT",NA,NA,NA,"Sand Mud Shell"
"7508","August",2017,"Cedar Key","CK16",29.10689,-83.09766,3,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7509","August",2017,"Cedar Key","CK16",29.10689,-83.09766,3,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7510","August",2017,"Cedar Key","CK16",29.10689,-83.09766,4,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7511","August",2017,"Cedar Key","CK17",29.12688,-83.10284,1,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7512","August",2017,"Cedar Key","CK17",29.12688,-83.10284,2,"HWRI","2",NA,NA,"Seagrass","2","2",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7513","August",2017,"Cedar Key","CK17",29.12688,-83.10284,3,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7514","August",2017,"Cedar Key","CK17",29.12688,-83.10284,4,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7515","August",2017,"Cedar Key","CK18",29.13523,-83.10408,1,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7516","August",2017,"Cedar Key","CK18",29.13523,-83.10408,2,"TTES","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7517","August",2017,"Cedar Key","CK18",29.13523,-83.10408,3,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7518","August",2017,"Cedar Key","CK18",29.13523,-83.10408,4,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7519","August",2017,"Cedar Key","CK19",29.13709,-83.09472,1,"TTES","2",NA,NA,"Seagrass","4","4",NA,"MODERATE",NA,NA,NA,"Sand Mud"
"7520","August",2017,"Cedar Key","CK19",29.13709,-83.09472,1,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7521","August",2017,"Cedar Key","CK19",29.13709,-83.09472,2,"TTES","3",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7522","August",2017,"Cedar Key","CK19",29.13709,-83.09472,2,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7523","August",2017,"Cedar Key","CK19",29.13709,-83.09472,3,"SFIL","3",NA,NA,"Seagrass","3","3",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7524","August",2017,"Cedar Key","CK19",29.13709,-83.09472,3,"TTES","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7525","August",2017,"Cedar Key","CK19",29.13709,-83.09472,4,"TTES","3",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Sand Mud"
"7526","August",2017,"Cedar Key","CK19",29.13709,-83.09472,4,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7527","August",2017,"Cedar Key","CK20",29.13389,-83.08359,1,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7528","August",2017,"Cedar Key","CK20",29.13389,-83.08359,2,"HWRI","2",NA,NA,"Seagrass","2","2",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7529","August",2017,"Cedar Key","CK20",29.13389,-83.08359,3,"HWRI","1",NA,NA,"Seagrass","1","1",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7530","August",2017,"Cedar Key","CK20",29.13389,-83.08359,4,"HWRI","3",NA,NA,"Seagrass","3","3",NA,"CLEAN",NA,NA,NA,"Sand Mud"
"7531","August",2017,"Cedar Key","CK21",29.11887,-83.0801,1,"TTES","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7532","August",2017,"Cedar Key","CK21",29.11887,-83.0801,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7533","August",2017,"Cedar Key","CK21",29.11887,-83.0801,2,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7534","August",2017,"Cedar Key","CK21",29.11887,-83.0801,3,"HWRI","4",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7535","August",2017,"Cedar Key","CK21",29.11887,-83.0801,3,"TTES","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"7536","August",2017,"Cedar Key","CK21",29.11887,-83.0801,4,"HWRI","3",NA,NA,"Seagrass","3","3",NA,"CLEAN",NA,NA,NA,"Sand Mud Shell"
"7537","June",2017,"Cedar Key","CK22",29.11855,-83.02962,1,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7538","June",2017,"Cedar Key","CK22",29.11855,-83.02962,2,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7539","June",2017,"Cedar Key","CK22",29.11855,-83.02962,2,"DRIFT","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7540","June",2017,"Cedar Key","CK22",29.11855,-83.02962,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7541","June",2017,"Cedar Key","CK22",29.11855,-83.02962,3,"DRIFT","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"7542","June",2017,"Cedar Key","CK22",29.11855,-83.02962,4,"TTES","5",NA,NA,"Seagrass","5","5",NA,"HEAVY",NA,NA,NA,"Sand Mud "
"7543","June",2017,"Cedar Key","CK23",29.12137,-83.03386,1,"NGIQ",NA,NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,"Sand Mud"
