"","Reference","Sampling_Date","Gear_Description","Longitude","Latitude","Scientificname","Commonname","Number_pertow","Number_per100sqm","BottomVegCover","Vegetated","TH_Coverage","SY_Coverage","HA_Coverage"
"5292","BBM2015050101",2015-05-12,"6.1m otter trawl",-84.215333,30.067833,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,75,1,15,30,0
"5293","BBM2015050102",2015-05-12,"6.1m otter trawl",-84.26455,30.051566,"Callinectes sapidus","Blue Crab",5,0.00562151466091024,85,1,25.5,51,0
"5294","BBM2015050106",2015-05-12,"6.1m otter trawl",-84.075566,30.064283,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,80,1,64,16,0
"5295","BBM2015050109",2015-05-12,"6.1m otter trawl",-84.140816,30.064066,"Argopecten irradians","Bay Scallop",2,0.00224860586436409,85,1,85,0,0
"5296","BBM2015050110",2015-05-12,"6.1m otter trawl",-84.158316,30.0624,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,65,1,65,0,0
"5297","BBM2015050208",2015-05-07,"6.1m otter trawl",-83.8674,29.959133,"Portunus spp.","Portunus Crabs",2,0.00245302457930628,75,1,22.5,52.5,0
"5298","BBM2015050208",2015-05-07,"6.1m otter trawl",-83.8674,29.959133,"Menippe spp.","Stone Crab",1,0.00122651228965314,75,1,22.5,52.5,0
"5299","BBM2015050301",2015-05-08,"6.1m otter trawl",-83.426466,29.617366,"Callinectes sapidus","Blue Crab",1,0.00224860586436409,75,1,60,15,0
"5300","BBM2015050301",2015-05-08,"6.1m otter trawl",-83.426466,29.617366,"Menippe spp.","Stone Crab",1,0.00224860586436409,75,1,60,15,0
"5301","BBM2015050302",2015-05-08,"6.1m otter trawl",-83.434166,29.590666,"Callinectes sapidus","Blue Crab",1,0.00224860586436409,90,1,90,0,0
"5302","BBM2015050302",2015-05-08,"6.1m otter trawl",-83.434166,29.590666,"Argopecten irradians","Bay Scallop",1,0.00224860586436409,90,1,90,0,0
"5303","BBM2015050303",2015-05-08,"6.1m otter trawl",-83.437483,29.591633,"Callinectes sapidus","Blue Crab",1,0.00168645439827307,100,1,60,20,20
"5304","BBM2015050303",2015-05-08,"6.1m otter trawl",-83.437483,29.591633,"Portunus spp.","Portunus Crabs",1,0.00168645439827307,100,1,60,20,20
"5305","BBM2015050304",2015-05-08,"6.1m otter trawl",-83.4316,29.627066,"Portunus spp.","Portunus Crabs",1,0.00168645439827307,70,1,70,0,0
"5306","BBM2015050304",2015-05-08,"6.1m otter trawl",-83.4316,29.627066,"Menippe spp.","Stone Crab",1,0.00168645439827307,70,1,70,0,0
"5307","BBM2015050306",2015-05-08,"6.1m otter trawl",-83.438833,29.639583,"Callinectes sapidus","Blue Crab",1,0.00168645439827307,100,1,100,0,0
"5308","BBM2015050306",2015-05-08,"6.1m otter trawl",-83.438833,29.639583,"Argopecten irradians","Bay Scallop",1,0.00168645439827307,100,1,100,0,0
"5309","BBM2015050307",2015-05-08,"6.1m otter trawl",-83.456083,29.664994,"Callinectes sapidus","Blue Crab",1,0.00168645439827307,75,1,37.5,0,37.5
"5310","BBM2015050308",2015-05-08,"6.1m otter trawl",-83.464983,29.669983,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,60,1,24,18,18
"5311","BBM2015060101",2015-06-02,"6.1m otter trawl",-84.226183,30.076016,"Callinectes sapidus","Blue Crab",8,0.00830254472995973,70,1,7,49,7
"5312","BBM2015060101",2015-06-02,"6.1m otter trawl",-84.226183,30.076016,"Portunus spp.","Portunus Crabs",1,0.00103781809124497,70,1,7,49,7
"5313","BBM2015060102",2015-06-02,"6.1m otter trawl",-84.265716,30.056066,"Menippe spp.","Stone Crab",5,0.00518909045622483,25,1,25,0,0
"5314","BBM2015060103",2015-06-02,"6.1m otter trawl",-84.230883,30.050633,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,75,1,0,75,0
"5315","BBM2015060103",2015-06-02,"6.1m otter trawl",-84.230883,30.050633,"Menippe spp.","Stone Crab",1,0.00112430293218205,75,1,0,75,0
"5316","BBM2015060104",2015-06-02,"6.1m otter trawl",-84.194116,30.042783,"Callinectes sapidus","Blue Crab",6,0.00674581759309228,90,1,72,18,0
"5317","BBM2015060105",2015-06-02,"6.1m otter trawl",-84.172283,30.046333,"Callinectes sapidus","Blue Crab",13,0.0146159381183666,100,1,50,50,0
"5318","BBM2015060105",2015-06-02,"6.1m otter trawl",-84.172283,30.046333,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,100,1,50,50,0
"5319","BBM2015060106",2015-06-02,"6.1m otter trawl",-84.12935,30.03495,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,50,1,0,50,0
"5320","BBM2015060107",2015-06-02,"6.1m otter trawl",-84.1133,30.024233,"Callinectes sapidus","Blue Crab",1,0.00168645439827307,100,1,0,100,0
"5321","BBM2015060107",2015-06-02,"6.1m otter trawl",-84.1133,30.024233,"Portunus spp.","Portunus Crabs",1,0.00168645439827307,100,1,0,100,0
"5322","BBM2015060109",2015-06-02,"6.1m otter trawl",-84.094533,30.04865,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,75,1,75,0,0
"5323","BBM2015060109",2015-06-02,"6.1m otter trawl",-84.094533,30.04865,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,75,1,75,0,0
"5324","BBM2015060201",2015-06-05,"6.1m otter trawl",-83.496166,29.66745,"Portunus spp.","Portunus Crabs",2,0.00224860586436409,50,1,25,0,25
"5325","BBM2015060202",2015-06-05,"6.1m otter trawl",-83.503883,29.687016,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,90,1,90,0,0
"5326","BBM2015060203",2015-06-05,"6.1m otter trawl",-83.540533,29.693416,"Callinectes sapidus","Blue Crab",5,0.00562151466091024,100,1,100,0,0
"5327","BBM2015060203",2015-06-05,"6.1m otter trawl",-83.540533,29.693416,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,100,1,100,0,0
"5328","BBM2015060203",2015-06-05,"6.1m otter trawl",-83.540533,29.693416,"Menippe spp.","Stone Crab",1,0.00112430293218205,100,1,100,0,0
"5329","BBM2015060204",2015-06-05,"6.1m otter trawl",-83.580483,29.6872,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,100,1,50,50,0
"5330","BBM2015060204",2015-06-05,"6.1m otter trawl",-83.580483,29.6872,"Argopecten irradians","Bay Scallop",2,0.00224860586436409,100,1,50,50,0
"5331","BBM2015060205",2015-06-05,"6.1m otter trawl",-83.43865,29.63355,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,100,1,50,50,0
"5332","BBM2015060205",2015-06-05,"6.1m otter trawl",-83.43865,29.63355,"Argopecten irradians","Bay Scallop",7,0.00787012052527433,100,1,50,50,0
"5333","BBM2015060206",2015-06-05,"6.1m otter trawl",-83.432733,29.6031,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,60,1,24,0,36
"5334","BBM2015060206",2015-06-05,"6.1m otter trawl",-83.432733,29.6031,"Argopecten irradians","Bay Scallop",3,0.00337290879654614,60,1,24,0,36
"5335","BBM2015060207",2015-06-05,"6.1m otter trawl",-83.4371,29.589016,"Menippe spp.","Stone Crab",1,0.00168645439827307,100,1,50,50,0
"5336","BBM2015060207",2015-06-05,"6.1m otter trawl",-83.4371,29.589016,"Argopecten irradians","Bay Scallop",2,0.00337290879654614,100,1,50,50,0
"5337","BBM2015060208",2015-06-05,"6.1m otter trawl",-83.435716,29.590333,"Callinectes sapidus","Blue Crab",3,0.00505936319481921,80,1,40,40,0
"5338","BBM2015060208",2015-06-05,"6.1m otter trawl",-83.435716,29.590333,"Argopecten irradians","Bay Scallop",1,0.00168645439827307,80,1,40,40,0
"5339","BBM2015060209",2015-06-05,"6.1m otter trawl",-83.435116,29.585866,"Argopecten irradians","Bay Scallop",2,0.00449721172872819,80,1,40,40,0
"5340","BBM2015060210",2015-06-05,"6.1m otter trawl",-83.441333,29.5883,"Argopecten irradians","Bay Scallop",1,0.00224860586436409,70,1,35,35,0
"5341","BBM2015060302",2015-06-09,"6.1m otter trawl",-83.976216,30.027116,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,100,1,40,60,0
"5342","BBM2015060302",2015-06-09,"6.1m otter trawl",-83.976216,30.027116,"Argopecten irradians","Bay Scallop",2,0.00224860586436409,100,1,40,60,0
"5343","BBM2015060303",2015-06-09,"6.1m otter trawl",-83.987733,30.04085,"Argopecten irradians","Bay Scallop",12,0.0134916351861846,100,1,50,50,0
"5344","BBM2015060305",2015-06-09,"6.1m otter trawl",-83.994166,30.002633,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,100,1,50,50,0
"5345","BBM2015060305",2015-06-09,"6.1m otter trawl",-83.994166,30.002633,"Argopecten irradians","Bay Scallop",5,0.00562151466091024,100,1,50,50,0
"5346","BBM2015060307",2015-06-09,"6.1m otter trawl",-83.91845,29.975083,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,50,1,25,0,25
"5347","BBM2015060307",2015-06-09,"6.1m otter trawl",-83.91845,29.975083,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,50,1,25,0,25
"5348","BBM2015060308",2015-06-09,"6.1m otter trawl",-83.91235,29.97925,"Portunus spp.","Portunus Crabs",6,0.00735907373791885,100,1,40,60,0
"5349","BBM2015070101",2015-07-20,"6.1m otter trawl",-84.117466,30.017116,"Callinectes sapidus","Blue Crab",2,0.00245302457930628,100,1,20,80,0
"5350","BBM2015070102",2015-07-20,"6.1m otter trawl",-84.123566,30.018316,"Callinectes sapidus","Blue Crab",1,0.00103781809124497,100,1,30,60,10
"5351","BBM2015070103",2015-07-20,"6.1m otter trawl",-84.127583,30.0242,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,100,1,80,20,0
"5352","BBM2015070104",2015-07-20,"6.1m otter trawl",-84.1053,30.056816,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,100,1,80,20,0
"5353","BBM2015070104",2015-07-20,"6.1m otter trawl",-84.1053,30.056816,"Argopecten irradians","Bay Scallop",20,0.0224860586436409,100,1,80,20,0
"5354","BBM2015070105",2015-07-20,"6.1m otter trawl",-84.139633,30.04615,"Callinectes sapidus","Blue Crab",1,0.00103781809124497,50,1,35,15,0
"5355","BBM2015070105",2015-07-20,"6.1m otter trawl",-84.139633,30.04615,"Portunus spp.","Portunus Crabs",1,0.00103781809124497,50,1,35,15,0
"5356","BBM2015070106",2015-07-20,"6.1m otter trawl",-84.1561,30.0447,"Callinectes sapidus","Blue Crab",1,0.00122651228965314,50,1,40,10,0
"5357","BBM2015070109",2015-07-20,"6.1m otter trawl",-84.207933,30.057333,"Callinectes sapidus","Blue Crab",1,0.000963688227584612,100,1,80,20,0
"5358","BBM2015070109",2015-07-20,"6.1m otter trawl",-84.207933,30.057333,"Portunus spp.","Portunus Crabs",1,0.000963688227584612,100,1,80,20,0
"5359","BBM2015070110",2015-07-20,"6.1m otter trawl",-84.236366,30.05065,"Callinectes sapidus","Blue Crab",1,0.00122651228965314,50,1,10,40,0
"5360","BBM2015070110",2015-07-20,"6.1m otter trawl",-84.236366,30.05065,"Argopecten irradians","Bay Scallop",2,0.00245302457930628,50,1,10,40,0
"5361","BBM2015070203",2015-07-20,"6.1m otter trawl",-84.002333,30.0465,"Argopecten irradians","Bay Scallop",2,0.00269832703723691,90,1,45,45,0
"5362","BBM2015070204",2015-07-20,"6.1m otter trawl",-83.999516,30.024333,"Argopecten irradians","Bay Scallop",7,0.008585586027572,100,1,50,50,0
"5363","BBM2015070205",2015-07-20,"6.1m otter trawl",-83.947,30.007733,"Argopecten irradians","Bay Scallop",18,0.0202374527792768,100,1,50,50,0
"5364","BBM2015070206",2015-07-20,"6.1m otter trawl",-83.9494,30.00595,"Argopecten irradians","Bay Scallop",6,0.0134916351861846,100,1,50,50,0
"5365","BBM2015070207",2015-07-20,"6.1m otter trawl",-83.944366,30.004233,"Argopecten irradians","Bay Scallop",3,0.00674581759309228,100,1,50,50,0
"5366","BBM2015070301",2015-07-21,"6.1m otter trawl",-83.491183,29.674316,"Portunus spp.","Portunus Crabs",8,0.00770950582067689,50,1,0,50,0
"5367","BBM2015070302",2015-07-21,"6.1m otter trawl",-83.545866,29.699583,"Portunus spp.","Portunus Crabs",2,0.00192737645516922,50,1,50,0,0
"5368","BBM2015070302",2015-07-21,"6.1m otter trawl",-83.545866,29.699583,"Argopecten irradians","Bay Scallop",1,0.000963688227584612,50,1,50,0,0
"5369","BBM2015070303",2015-07-21,"6.1m otter trawl",-83.512416,29.670733,"Callinectes sapidus","Blue Crab",2,0.00245302457930628,50,1,50,0,0
"5370","BBM2015070303",2015-07-21,"6.1m otter trawl",-83.512416,29.670733,"Portunus spp.","Portunus Crabs",1,0.00122651228965314,50,1,50,0,0
"5371","BBM2015070304",2015-07-21,"6.1m otter trawl",-83.432066,29.6424,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,100,1,100,0,0
"5372","BBM2015070304",2015-07-21,"6.1m otter trawl",-83.432066,29.6424,"Menippe spp.","Stone Crab",1,0.00112430293218205,100,1,100,0,0
"5373","BBM2015070304",2015-07-21,"6.1m otter trawl",-83.432066,29.6424,"Argopecten irradians","Bay Scallop",4,0.00449721172872819,100,1,100,0,0
"5374","BBM2015070305",2015-07-21,"6.1m otter trawl",-83.434833,29.627966,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,100,1,100,0,0
"5375","BBM2015070305",2015-07-21,"6.1m otter trawl",-83.434833,29.627966,"Menippe spp.","Stone Crab",1,0.00112430293218205,100,1,100,0,0
"5376","BBM2015070305",2015-07-21,"6.1m otter trawl",-83.434833,29.627966,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,100,1,100,0,0
"5377","BBM2015070307",2015-07-21,"6.1m otter trawl",-83.422266,29.605,"Argopecten irradians","Bay Scallop",5,0.00613256144826571,100,1,100,0,0
"5378","BBM2015070308",2015-07-21,"6.1m otter trawl",-83.428033,29.602383,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,100,1,100,0,0
"5379","BBM2015070308",2015-07-21,"6.1m otter trawl",-83.428033,29.602383,"Argopecten irradians","Bay Scallop",4,0.00449721172872819,100,1,100,0,0
"5380","BBM2015070309",2015-07-21,"6.1m otter trawl",-83.421683,29.594083,"Argopecten irradians","Bay Scallop",1,0.00192737645516922,100,1,40,60,0
"5381","BBM2015070310",2015-07-21,"6.1m otter trawl",-83.418416,29.591683,"Argopecten irradians","Bay Scallop",21,0.025756758082716,100,1,100,0,0
"5382","BBM2015080102",2015-08-11,"6.1m otter trawl",-84.230583,30.044083,"Callinectes sapidus","Blue Crab",9,0.0101187263896384,100,1,100,0,0
"5383","BBM2015080102",2015-08-11,"6.1m otter trawl",-84.230583,30.044083,"Argopecten irradians","Bay Scallop",3,0.00337290879654614,100,1,100,0,0
"5384","BBM2015080106",2015-08-11,"6.1m otter trawl",-84.066916,30.049983,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,60,1,24,24,0
"5385","BBM2015080108",2015-08-11,"6.1m otter trawl",-84.112466,30.041316,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,75,1,0,0,75
"5386","BBM2015080108",2015-08-11,"6.1m otter trawl",-84.112466,30.041316,"Menippe spp.","Stone Crab",1,0.00112430293218205,75,1,0,0,75
"5387","BBM2015080109",2015-08-11,"6.1m otter trawl",-84.155366,30.061066,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,100,1,80,20,0
"5388","BBM2015080109",2015-08-11,"6.1m otter trawl",-84.155366,30.061066,"Argopecten irradians","Bay Scallop",8,0.00899442345745638,100,1,80,20,0
"5389","BBM2015080110",2015-08-11,"6.1m otter trawl",-84.178683,30.05955,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,100,1,50,50,0
"5390","BBM2015080201",2015-08-18,"6.1m otter trawl",-83.873083,29.955,"Argopecten irradians","Bay Scallop",1,0.00168645439827307,100,1,50,50,0
"5391","BBM2015080202",2015-08-18,"6.1m otter trawl",-83.872416,29.959383,"Argopecten irradians","Bay Scallop",1,0.00168645439827307,100,1,0,100,0
"5392","BBM2015080204",2015-08-18,"6.1m otter trawl",-83.896716,29.9615,"Argopecten irradians","Bay Scallop",1,0.00122651228965314,100,1,30,70,0
"5393","BBM2015080205",2015-08-18,"6.1m otter trawl",-83.9118,29.955883,"Callinectes sapidus","Blue Crab",1,0.00122651228965314,75,1,15,60,0
"5394","BBM2015080206",2015-08-18,"6.1m otter trawl",-83.926283,29.9715,"Callinectes sapidus","Blue Crab",1,0.00122651228965314,100,1,20,80,0
"5395","BBM2015080206",2015-08-18,"6.1m otter trawl",-83.926283,29.9715,"Argopecten irradians","Bay Scallop",1,0.00122651228965314,100,1,20,80,0
"5396","BBM2015080207",2015-08-18,"6.1m otter trawl",-83.9804,29.998766,"Argopecten irradians","Bay Scallop",2,0.00245302457930628,60,1,30,30,0
"5397","BBM2015080208",2015-08-18,"6.1m otter trawl",-84.006,30.009383,"Argopecten irradians","Bay Scallop",16,0.0215866162978953,100,1,60,40,0
"5398","BBM2015080209",2015-08-18,"6.1m otter trawl",-84.010783,30.020766,"Argopecten irradians","Bay Scallop",1,0.00122651228965314,100,1,50,50,0
"5399","BBM2015080210",2015-08-18,"6.1m otter trawl",-84.004166,30.050916,"Argopecten irradians","Bay Scallop",3,0.00404749055585537,100,1,60,20,0
"5400","BBM2015080301",2015-08-20,"6.1m otter trawl",-83.431133,29.6234,"Menippe spp.","Stone Crab",1,0.00103781809124497,100,1,40,30,30
"5401","BBM2015080305",2015-08-20,"6.1m otter trawl",-83.516583,29.672433,"Callinectes sapidus","Blue Crab",2,0.00269832703723691,90,1,72,18,0
"5402","BBM2015080307",2015-08-20,"6.1m otter trawl",-83.571183,29.695733,"Menippe spp.","Stone Crab",1,0.00134916351861846,50,1,30,0,20
"5403","BBM2015080310",2015-08-20,"6.1m otter trawl",-83.471683,29.67075,"Callinectes sapidus","Blue Crab",12,0.0147181474758377,100,1,100,0,0
"5404","BBM2015080310",2015-08-20,"6.1m otter trawl",-83.471683,29.67075,"Menippe spp.","Stone Crab",1,0.00122651228965314,100,1,100,0,0
"5405","BBM2015090102",2015-09-22,"6.1m otter trawl",-84.07705,30.034633,"Argopecten irradians","Bay Scallop",2,0.00224860586436409,50,1,0,0,0
"5406","BBM2015090103",2015-09-22,"6.1m otter trawl",-84.098483,30.032,"Argopecten irradians","Bay Scallop",1,0.00122651228965314,50,1,0,50,0
"5407","BBM2015090105",2015-09-22,"6.1m otter trawl",-84.126633,30.0133,"Menippe spp.","Stone Crab",1,0.00112430293218205,50,1,0,0,50
"5408","BBM2015090107",2015-09-22,"6.1m otter trawl",-84.122716,30.034233,"Argopecten irradians","Bay Scallop",7,0.00787012052527433,75,1,75,0,0
"5409","BBM2015090109",2015-09-22,"6.1m otter trawl",-84.255733,30.058383,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,90,1,45,45,0
"5410","BBM2015090109",2015-09-22,"6.1m otter trawl",-84.255733,30.058383,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,90,1,45,45,0
"5411","BBM2015090109",2015-09-22,"6.1m otter trawl",-84.255733,30.058383,"Argopecten irradians","Bay Scallop",3,0.00337290879654614,90,1,45,45,0
"5412","BBM2015090110",2015-09-22,"6.1m otter trawl",-84.242916,30.065216,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,75,1,37.5,37.5,0
"5413","BBM2015090201",2015-09-14,"6.1m otter trawl",-83.447516,29.5922,"Argopecten irradians","Bay Scallop",1,0.00122651228965314,100,1,0,100,0
"5414","BBM2015090206",2015-09-14,"6.1m otter trawl",-83.593033,29.689516,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,50,1,0,25,0
"5415","BBM2015090207",2015-09-14,"6.1m otter trawl",-83.569216,29.6913,"Portunus spp.","Portunus Crabs",1,0.00122651228965314,50,1,0,0,50
"5416","BBM2015090207",2015-09-14,"6.1m otter trawl",-83.569216,29.6913,"Argopecten irradians","Bay Scallop",1,0.00122651228965314,50,1,0,0,50
"5417","BBM2015090208",2015-09-14,"6.1m otter trawl",-83.5602,29.698133,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,50,1,0,0,50
"5418","BBM2015090209",2015-09-14,"6.1m otter trawl",-83.500833,29.670633,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,100,1,60,40,0
"5419","BBM2015090305",2015-09-17,"6.1m otter trawl",-83.982416,30.010783,"Argopecten irradians","Bay Scallop",8,0.00899442345745638,100,1,0,80,20
"5420","BBM2015090306",2015-09-17,"6.1m otter trawl",-83.969433,30.002783,"Argopecten irradians","Bay Scallop",11,0.014840798704803,80,1,0,32,48
"5421","BBM2015090307",2015-09-17,"6.1m otter trawl",-83.915483,29.98465,"Argopecten irradians","Bay Scallop",2,0.00224860586436409,100,1,0,50,50
"5422","BBM2015090309",2015-09-17,"6.1m otter trawl",-83.89755,29.99935,"Argopecten irradians","Bay Scallop",4,0.00599628230497092,100,1,20,30,30
"5423","BBM2015100101",2015-10-14,"6.1m otter trawl",-84.202883,30.056716,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,100,1,40,40,20
"5424","BBM2015100103",2015-10-14,"6.1m otter trawl",-84.228783,30.040366,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,80,1,64,16,0
"5425","BBM2015100109",2015-10-14,"6.1m otter trawl",-84.120383,30.036133,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,100,1,0,100,0
"5426","BBM2015100201",2015-10-14,"6.1m otter trawl",-83.511966,29.686083,"Portunus spp.","Portunus Crabs",10,0.0112430293218205,50,1,40,10,0
"5427","BBM2015100201",2015-10-14,"6.1m otter trawl",-83.511966,29.686083,"Menippe spp.","Stone Crab",2,0.00224860586436409,50,1,40,10,0
"5428","BBM2015100205",2015-10-14,"6.1m otter trawl",-83.427583,29.593816,"Argopecten irradians","Bay Scallop",1,0.00122651228965314,75,1,75,0,0
"5429","BBM2015100206",2015-10-14,"6.1m otter trawl",-83.422416,29.59565,"Argopecten irradians","Bay Scallop",1,0.00134916351861846,100,1,40,60,0
"5430","BBM2015100208",2015-10-14,"6.1m otter trawl",-83.424066,29.615116,"Portunus spp.","Portunus Crabs",1,0.00122651228965314,75,1,60,15,0
"5431","BBM2015100301",2015-10-22,"6.1m otter trawl",-83.876433,29.985283,"Argopecten irradians","Bay Scallop",3,0.00289106468275384,100,1,0,40,40
"5432","BBM2015100302",2015-10-22,"6.1m otter trawl",-83.872366,29.977833,"Argopecten irradians","Bay Scallop",2,0.00245302457930628,100,1,0,80,0
"5433","BBM2015100303",2015-10-22,"6.1m otter trawl",-83.8729,29.970733,"Argopecten irradians","Bay Scallop",4,0.00490604915861257,100,1,0,80,0
"5434","BBM2015100307",2015-10-22,"6.1m otter trawl",-84.010566,30.009633,"Argopecten irradians","Bay Scallop",1,0.00112430293218205,50,1,0,50,0
