OBJECTID,Survey,StartDepth,Lat_DD,Long_DD,SDate,Depth_1,Temp_1,pH_1,Salinity_1,DisO2_1,Depth_2,Temp_2,pH_2,Salinity_2,DisO2_2,BttmType1,BttmType2,BttmType3,BttmType4,BttmVeg1,BV1_PercComp,BttmVeg2,BV2_PercComp,BttmVeg3,BV3_PercComp,BttmVeg4,BV4_PercComp,BV_TotalCover
520,FKM11090106,0.9000000,24.713100000000001,-81.030466666666669,9/13/2011 11:42:00,0.2000000,31.0000000,8.1999998,36.0999985,11.5000000,0.9000000,31.0000000,8.1999998,36.5999985,10.3000002,S,,,,TH,X,,,,,,,80
521,FKM11090107,0.8000000,24.713716666666667,-81.037516666666662,9/13/2011 12:16:00,0.2000000,30.8999996,8.1999998,36.4000015,11.5000000,0.8000000,30.8999996,8.1999998,36.0999985,10.6000004,M,,,,TH,8,AC,2,,,,,85
522,FKM11090108,0.9000000,24.710583333333332,-81.063883333333337,9/13/2011 12:50:00,0.2000000,30.2000008,8.1999998,36.4000015,10.6999998,0.9000000,30.2000008,8.1999998,36.5000000,9.6000004,M,,,,TH,X,,,,,,,100
523,FKM11090109,0.7000000,24.687899999999999,-81.099000000000004,9/13/2011 13:27:00,0.2000000,30.6000004,8.1999998,35.9000015,11.8999996,0.7000000,30.6000004,8.1999998,35.9000015,10.1999998,M,,,,TH,8,AC,2,,,,,90
524,FKM11090110,0.8000000,24.686866666666667,-81.101883333333333,9/13/2011 14:02:00,0.2000000,31.5000000,8.1999998,36.0999985,12.1000004,0.8000000,31.3999996,8.1999998,36.0999985,10.8000002,M,,,,TH,X,,,,,,,100
525,FKM11100101,0.7000000,24.764133333333334,-80.944466666666671,10/12/2011 9:30:00,0.2000000,28.5000000,8.0000000,34.2999992,7.3000002,0.8000000,28.5000000,8.0000000,34.4000015,6.6999998,M,,,,HA,X,,,,,,,90
526,FKM11100102,0.7000000,24.750683333333335,-80.964266666666660,10/12/2011 10:16:00,0.2000000,28.2000008,8.0000000,34.4000015,8.5000000,0.7000000,28.2000008,8.0000000,34.5000000,8.1000004,S,,,,AC,3,HA,7,,,,,90
527,FKM11100103,0.7000000,24.746549999999999,-80.967150000000004,10/12/2011 10:39:00,0.2000000,28.7999992,7.9000001,34.5999985,6.9000001,0.7000000,28.7999992,7.9000001,34.5999985,6.8000002,S,,,,TH,3,HA,7,,,,,60
528,FKM11100104,0.7000000,24.731283333333334,-80.997100000000003,10/12/2011 11:08:00,0.2000000,28.7000008,7.9000001,34.5999985,9.1999998,0.7000000,28.6000004,8.0000000,34.5000000,8.6999998,M,,,,HA,7,TH,1,AC,1,,,95
529,FKM11100105,0.7000000,24.729083333333332,-81.001649999999998,10/12/2011 11:35:00,0.2000000,28.7999992,7.9000001,34.2999992,8.1999998,0.7000000,28.7999992,7.9000001,34.2999992,8.0000000,S,,,,HA,X,,,,,,,50
530,FKM11100106,0.7000000,24.716666666666665,-81.029716666666673,10/12/2011 12:21:00,0.2000000,28.8999996,7.9000001,34.7000008,10.5000000,0.7000000,28.8999996,7.9000001,34.7999992,10.6000004,S,,,,TH,X,,,,,,,85
531,FKM11100107,1.1000000,24.716416666666667,-81.039416666666668,10/12/2011 12:57:00,0.2000000,29.2000008,7.8000002,34.7999992,9.8999996,1.1000000,29.2000008,7.8000002,34.7000008,10.3000002,M,,,,TH,X,,,,,,,98
532,FKM11100108,0.6000000,24.702566666666666,-81.072699999999998,10/12/2011 13:30:00,0.2000000,30.7000008,7.9000001,34.4000015,11.8000002,0.6000000,30.5000000,8.0000000,34.4000015,12.6000004,M,,,,TH,8,HA,2,,,,,85
533,FKM11100109,0.9000000,24.687300000000000,-81.097233333333335,10/12/2011 14:02:00,0.2000000,30.2999992,7.9000001,34.5000000,10.8000002,0.9000000,30.2999992,7.9000001,34.7000008,11.0000000,M,,,,TH,X,,,,,,,98
534,FKM11100110,0.8000000,24.686816666666665,-81.107500000000002,10/12/2011 14:27:00,0.2000000,31.3999996,7.9000001,34.4000015,11.3000002,0.8000000,31.1000004,7.9000001,34.7000008,12.3999996,M,,,,TH,X,,,,,,,100
535,FKM11110101,0.4000000,24.761483333333334,-80.947616666666661,11/3/2011 9:40:00,0.4000000,22.6000004,7.9000001,32.4000015,9.8000002,,,,,,M,,,,TH,X,,,,,,,95
536,FKM11110102,0.5000000,24.753083333333333,-80.960266666666669,11/3/2011 10:12:00,0.5000000,23.1000004,8.0000000,32.2999992,9.1000004,,,,,,S,,,,TH,X,,,,,,,100
537,FKM11110103,0.5000000,24.749933333333335,-80.963066666666663,11/3/2011 10:41:00,0.5000000,23.8999996,7.9000001,32.9000015,9.0000000,1.0000000,,,,,S,,,,TH,X,,,,,,,85
538,FKM11110104,0.6000000,24.730966666666667,-80.997083333333336,11/3/2011 11:20:00,0.2000000,24.3999996,8.0000000,32.4000015,9.6000004,0.6000000,24.3999996,8.0000000,32.4000015,9.6000004,M,,,,TH,X,,,,,,,98
539,FKM11110105,0.7000000,24.727983333333334,-81.003850000000000,11/3/2011 11:51:00,0.2000000,25.1000004,8.1000004,31.7999992,11.1000004,0.7000000,24.8999996,8.1000004,31.8999996,11.3000002,S,,,,TH,X,,,,,,,98
540,FKM11110106,0.8000000,24.713366666666666,-81.031000000000006,11/3/2011 12:23:00,0.2000000,25.6000004,8.1000004,32.2000008,10.1999998,0.8000000,25.7000008,8.1000004,32.0999985,10.0000000,S,,,,TH,8,AC,2,,,,,75
541,FKM11110107,0.7000000,24.715949999999999,-81.035399999999996,11/3/2011 12:50:00,0.2000000,25.7000008,8.1000004,32.2999992,10.6000004,0.7000000,25.7000008,8.1000004,32.2999992,11.1000004,M,,,,TH,X,,,,,,,95
542,FKM11120107,0.8000000,24.714466666666667,-81.037816666666671,12/12/2011 12:46:00,0.2000000,24.1000004,8.1000004,35.9000015,9.8999996,0.8000000,24.1000004,8.1000004,35.9000015,9.8000002,M,H,,,TH,X,,,,,,,85
543,FKM11120108,0.6000000,24.702549999999999,-81.072550000000007,12/12/2011 13:13:00,0.2000000,24.8999996,8.1000004,36.0000000,13.5000000,0.6000000,24.8999996,8.1000004,36.0000000,12.8000002,M,,,,TH,X,,,,,,,98
544,FKM11120109,0.8000000,24.687416666666667,-81.095849999999999,12/12/2011 13:44:00,0.2000000,25.2000008,8.1000004,36.0000000,11.1999998,0.8000000,25.2000008,8.1000004,36.0000000,11.3000002,M,,,,TH,X,,,,,,,100
545,FKM11120110,0.6000000,24.686833333333333,-81.103916666666663,12/12/2011 14:15:00,0.2000000,25.1000004,8.0000000,36.0999985,10.6999998,0.6000000,25.1000004,7.9000001,36.0999985,10.6000004,M,,,,TH,X,,,,,,,90
546,FKM12010101,0.8000000,24.763466666666666,-80.943916666666667,1/12/2012 9:45:00,0.2000000,20.8999996,8.0000000,34.7000008,8.1999998,0.7000000,20.8999996,8.0000000,34.7000008,8.1999998,M,,,,TH,X,,,,,,,90
547,FKM12010102,0.5000000,24.760516666666668,-80.950416666666669,1/12/2012 10:18:00,0.2000000,21.2999992,8.1000004,34.7999992,7.8000002,0.5000000,21.2000008,8.1000004,34.7999992,7.6999998,S,,,,HA,X,,,,,,,60
548,FKM12010103,0.7000000,24.750283333333332,-80.964600000000004,1/12/2012 10:40:00,0.2000000,21.7000008,8.1000004,34.9000015,8.5000000,0.6000000,21.7000008,8.1000004,34.7999992,8.3999996,H,,,,TH,3,HA,7,,,,,100
549,FKM12010104,0.7000000,24.732633333333332,-80.993350000000007,1/12/2012 11:10:00,0.2000000,21.7000008,8.1000004,34.7000008,6.8000002,0.7000000,21.7000008,8.1000004,34.7000008,6.5000000,M,,,,TH,X,,,,,,,90
550,FKM12010105,0.7000000,24.728950000000001,-81.001999999999995,1/12/2012 11:37:00,0.2000000,21.7999992,8.1000004,34.7000008,7.0999999,0.7000000,21.7999992,8.1000004,34.7000008,7.0000000,S,,,,HA,X,,,,,,,70
551,FKM12010106,0.8000000,24.712833333333332,-81.030249999999995,1/12/2012 12:20:00,0.2000000,21.7000008,8.1999998,34.5000000,7.4000001,0.8000000,21.6000004,8.1999998,34.5000000,7.1999998,S,,,,TH,X,,,,,,,70
552,FKM12010107,0.8000000,24.714883333333333,-81.038016666666664,1/12/2012 12:49:00,0.2000000,21.8999996,8.1999998,34.4000015,7.8000002,0.8000000,22.0000000,8.1999998,34.4000015,7.8000002,M,,,,TH,X,,,,,,,100
553,FKM12010108,0.5000000,24.705816666666667,-81.070533333333330,1/12/2012 13:30:00,0.2000000,23.0000000,7.9000001,35.5000000,6.9000001,0.5000000,23.0000000,7.9000001,35.5000000,6.6999998,M,,,,SY,9,TH,1,,,,,95
554,FKM12010109,0.6000000,24.687316666666668,-81.097133333333332,1/12/2012 14:05:00,0.2000000,22.7000008,8.1999998,34.5000000,9.6000004,0.6000000,22.7000008,8.1999998,34.5000000,9.5000000,M,,,,TH,X,,,,,,,100
555,FKM12010110,0.8000000,24.686733333333333,-81.101699999999994,1/12/2012 14:38:00,0.2000000,22.7999992,8.3000002,34.0000000,9.6999998,0.8000000,22.7999992,8.3000002,34.0999985,9.6000004,S,,,,TH,X,,,,,,,90
556,FKM12020101,0.8000000,24.761916666666668,-80.947466666666671,2/7/2012 9:26:00,0.2000000,23.6000004,8.1000004,34.7999992,6.0000000,0.8000000,23.6000004,8.1000004,34.7999992,5.9000001,S,,,,TH,X,,,,,,,60
557,FKM12020102,0.5000000,24.757133333333332,-80.955833333333331,2/7/2012 9:47:00,0.2000000,23.6000004,8.1000004,34.5000000,6.5999999,0.5000000,23.6000004,8.1000004,34.7999992,6.5999999,S,,,,HA,X,,,,,,,80
558,FKM12020103,0.8000000,24.747983333333334,-80.964716666666661,2/7/2012 10:08:00,0.2000000,23.2999992,8.0000000,34.7999992,6.4000001,0.8000000,23.3999996,8.1000004,34.7000008,6.5999999,S,,,,TH,X,,,,,,,96
559,FKM12020104,0.6000000,24.732099999999999,-80.994633333333340,2/7/2012 10:48:00,0.2000000,23.5000000,8.1000004,34.7999992,6.9000001,0.6000000,23.5000000,8.1000004,35.0000000,6.8000002,S,,,,TH,6,HA,4,,,,,85
560,FKM13060108,0.6000000,24.708649999999999,-81.064083333333329,6/21/2013 13:45:00,0.2000000,32.7999992,8.1000004,35.5000000,11.0000000,0.6000000,32.7999992,8.1000004,35.5000000,10.6999998,M,,,,TH,X,,,,,,,100
561,FKM13060109,1.0000000,24.685683333333333,-81.093350000000001,6/21/2013 14:13:00,0.2000000,32.7000008,8.1999998,35.0999985,12.0000000,1.0000000,32.4000015,8.1999998,35.7999992,11.8999996,S,,,,TH,X,,,,,,,99
562,FKM13060110,0.7000000,24.688733333333332,-81.112333333333339,6/21/2013 14:35:00,0.2000000,36.0999985,7.9000001,36.0999985,8.6999998,0.7000000,31.8999996,8.0000000,35.9000015,9.1999998,M,,,,TH,X,,,,,,,100
563,FKM13070101,0.3000000,24.761383333333335,-80.949166666666670,7/19/2013 9:50:00,0.3000000,26.2000008,8.0000000,32.9000015,6.5000000,,,,,,S,,,,HA,X,,,,,,,100
564,FKM13070102,0.2000000,24.754566666666665,-80.958816666666664,7/19/2013 10:11:00,0.2000000,26.0000000,8.0000000,30.6000004,7.1999998,,,,,,S,,,,HA,7,TH,3,,,,,85
565,FKM13070103,0.7000000,24.748416666666667,-80.963383333333340,7/19/2013 10:31:00,0.2000000,26.5000000,8.0000000,32.9000015,7.3000002,0.7000000,26.5000000,8.0000000,33.0000000,7.1999998,S,,,,TH,X,,,,,,,98
566,FKM13070104,0.8000000,24.732483333333334,-80.989433333333338,7/19/2013 10:59:00,0.2000000,26.3999996,7.9000001,32.2999992,7.0999999,0.8000000,26.5000000,7.9000001,32.2000008,7.0999999,M,,,,TH,X,,,,,,,97
567,FKM13070105,0.4000000,24.729150000000001,-81.001116666666661,7/19/2013 11:25:00,0.4000000,26.7999992,8.0000000,32.5000000,8.3000002,,,,,,S,,,,TH,X,,,,,,,100
568,FKM13070106,0.5000000,24.712499999999999,-81.032250000000005,7/19/2013 11:57:00,0.2000000,27.5000000,8.0000000,33.9000015,8.3999996,0.5000000,27.5000000,8.0000000,33.5999985,8.5000000,S,,,,TH,X,,,,,,,97
569,FKM13070107,1.1000000,24.714433333333332,-81.044083333333333,7/19/2013 12:26:00,0.2000000,27.5000000,7.9000001,33.4000015,8.1000004,1.1000000,27.7000008,7.9000001,33.2000008,8.1999998,M,,,,TH,X,,,,,,,100
570,FKM13070108,1.2000000,24.704750000000001,-81.070283333333336,7/19/2013 12:58:00,0.2000000,27.2000008,7.8000002,28.3999996,7.0000000,1.2000000,27.2999992,7.9000001,28.3999996,7.5999999,M,,,,SY,5,TH,5,,,,,80
571,FKM13070109,0.5000000,24.687016666666665,-81.094833333333327,7/19/2013 13:35:00,0.5000000,28.7000008,8.1000004,32.2999992,10.3000002,,,,,,M,,,,TH,X,,,,,,,100
572,FKM11120101,0.7000000,24.762100000000000,-80.948433333333327,12/12/2011 9:30:00,0.2000000,22.7999992,8.0000000,35.9000015,9.6999998,0.7000000,22.7999992,8.0000000,35.9000015,9.1999998,M,,,,TH,1,HA,9,,,,,90
573,FKM11120102,0.6000000,24.758016666666666,-80.954750000000004,12/12/2011 10:10:00,0.2000000,23.1000004,8.0000000,35.7000008,9.5000000,0.6000000,23.1000004,8.0000000,35.7000008,8.8999996,S,H,,,HA,X,,,,,,,55
574,FKM11120103,0.7000000,24.748166666666666,-80.966716666666670,12/12/2011 10:42:00,0.2000000,23.6000004,8.1999998,36.0000000,9.6999998,0.7000000,23.6000004,8.1999998,36.0000000,9.6999998,M,,,,HA,X,,,,,,,98
575,FKM11120104,0.7000000,24.730766666666668,-80.998000000000005,12/12/2011 11:28:00,0.2000000,24.0000000,8.0000000,36.0999985,9.1999998,0.7000000,24.0000000,8.0000000,36.0999985,8.8999996,S,,,,TH,X,,,,,,,98
576,FKM11120105,0.5000000,24.727416666666667,-81.005216666666669,12/12/2011 11:49:00,0.5000000,24.0000000,7.9000001,35.2999992,9.3000002,,,,,,S,,,,HA,X,,,,,,,55
577,FKM11120106,0.8000000,24.715833333333332,-81.032383333333328,12/12/2011 12:21:00,0.2000000,24.2000008,8.0000000,36.0000000,10.3000002,0.8000000,24.2000008,8.0000000,36.0000000,10.1999998,M,,,,TH,X,,,,,,,98
578,FKM09060103,0.8000000,24.756233333333334,-80.956350000000000,6/4/2009 10:25:00,0.2000000,28.2000008,8.6999998,34.0000000,7.4000001,0.8000000,28.2000008,8.8000002,34.0000000,7.1999998,S,,,,TH,X,,,,,,,100
579,FKM09060104,0.8000000,24.732666666666667,-80.992683333333332,6/4/2009 11:10:00,0.2000000,29.0000000,8.6999998,33.7999992,7.5999999,0.8000000,29.0000000,8.8000002,33.7999992,7.5999999,M,S,,,TH,X,,,,,,,100
580,FKM09060105,0.6000000,24.727100000000000,-81.005683333333337,6/4/2009 11:55:00,0.2000000,29.8999996,8.8000002,34.0999985,7.3000002,0.6000000,29.8999996,8.8000002,34.2000008,7.8000002,S,,,,TH,5,SY,5,,,,,100
581,FKM09060106,0.6000000,24.713833333333334,-81.031566666666663,6/4/2009 13:00:00,0.2000000,30.3999996,8.8000002,33.7999992,8.6000004,0.6000000,30.3999996,8.8999996,33.7000008,8.8000002,M,S,,,TH,X,,,,,,,100
582,FKM09060107,0.5000000,24.715383333333332,-81.036950000000004,6/4/2009 13:42:00,0.2000000,31.7000008,8.8999996,33.7999992,9.8000002,,,,,,M,,,,TH,6,AC,4,,,,,90
583,FKM09060108,0.5000000,24.704333333333334,-81.071600000000004,6/4/2009 14:30:00,0.2000000,32.2000008,9.0000000,34.4000015,11.6999998,,,,,,M,,,,HA,X,,,,,,,100
585,FKM09060109,0.6000000,24.687166666666666,-81.096900000000005,6/4/2009 15:00:00,0.2000000,32.2000008,9.0000000,33.7999992,11.6999998,0.6000000,32.0999985,9.0000000,33.7999992,12.8999996,S,,,,TH,X,,,,,,,100
586,FKM09060110,0.8000000,24.686433333333333,-81.107699999999994,6/4/2009 15:30:00,0.2000000,31.2999992,9.0000000,33.7999992,11.1000004,0.8000000,31.3999996,9.0000000,33.7999992,12.0000000,S,,,,TH,X,,,,,,,100
587,FKM09070101,0.7000000,24.732283333333335,-80.993383333333327,7/13/2009 9:20:00,0.2000000,30.7999992,8.0000000,37.9000015,4.9000001,0.7000000,30.8999996,8.1000004,37.9000015,4.9000001,M,S,,,TH,X,,,,,,,98
588,FKM09070102,0.4000000,24.747033333333334,-80.966683333333336,7/13/2009 10:40:00,0.2000000,31.3999996,8.1999998,37.9000015,7.3000002,,,,,,S,,,,TH,X,,,,,,,100
589,FKM09070103,0.8000000,24.762183333333333,-80.946100000000001,7/13/2009 11:20:00,0.2000000,31.2000008,8.1000004,37.9000015,5.3000002,0.8000000,31.2000008,8.1000004,37.9000015,5.1999998,M,S,,,TH,X,,,,,,,100
590,FKM09070104,0.6000000,24.755633333333332,-80.957099999999997,7/13/2009 12:20:00,0.2000000,31.2000008,8.1000004,37.9000015,7.0000000,0.6000000,31.2000008,8.1000004,37.9000015,7.0000000,S,,,,TH,5,HA,5,,,,,100
591,FKM09070105,0.8000000,24.728800000000000,-81.001666666666665,7/13/2009 13:00:00,0.2000000,31.5000000,8.1000004,37.7999992,6.5000000,0.8000000,31.5000000,8.1000004,37.7999992,6.5999999,S,,,,TH,9,SY,1,,,,,100
592,FKM09070106,1.0000000,24.713000000000001,-81.031783333333337,7/13/2009 13:35:00,0.2000000,31.6000004,8.0000000,37.5000000,7.0999999,1.0000000,31.6000004,8.1000004,37.7000008,7.3000002,S,,,,TH,X,,,,,,,90
593,FKM09070107,0.8000000,24.714449999999999,-81.037616666666665,7/13/2009 14:15:00,0.2000000,31.7999992,8.0000000,37.7999992,7.6999998,0.8000000,31.7999992,8.0000000,37.7999992,7.5999999,S,M,,,TH,X,,,,,,,100
594,FKM09070108,0.7000000,24.705783333333333,-81.071866666666665,7/13/2009 14:55:00,0.2000000,34.0000000,8.3000002,38.2999992,11.1000004,0.7000000,34.0000000,8.3000002,38.2999992,11.3999996,M,,,,HA,8,TH,2,,,,,100
595,FKM09070109,0.6000000,24.687349999999999,-81.093966666666660,7/13/2009 15:45:00,0.2000000,34.0999985,8.1999998,37.7000008,8.6999998,0.6000000,34.0999985,8.1999998,37.7000008,8.8000002,S,M,,,TH,X,,,,,,,100
596,FKM09070110,0.7000000,24.687049999999999,-81.101650000000006,7/13/2009 16:25:00,0.7000000,34.0000000,8.3000002,37.7999992,10.1999998,0.2000000,34.0000000,8.3000002,37.7999992,10.1000004,M,,,,TH,9,HA,1,,,,,100
597,FKM09080101,0.5000000,24.749316666666665,-80.965283333333332,8/10/2009 9:23:00,0.2000000,30.6000004,8.3000002,38.2999992,4.3000002,,,,,,S,,,,TH,8,HA,2,,,,,100
598,FKM09080103,0.5000000,24.762066666666666,-80.947633333333329,8/10/2009 10:38:00,0.2000000,30.7999992,8.1999998,38.4000015,5.4000001,,,,,,S,,,,TH,X,,,,,,,100
599,FKM09080104,0.6000000,24.732700000000001,-80.993116666666666,8/10/2009 11:20:00,0.2000000,31.3999996,8.1000004,38.4000015,4.9000001,0.6000000,31.2999992,8.1000004,38.4000015,4.9000001,S,,,,TH,5,HA,5,,,,,60
600,FKM09080105,0.8000000,24.728100000000001,-81.003583333333339,8/10/2009 11:55:00,0.2000000,31.5000000,8.1000004,38.2000008,5.4000001,0.8000000,31.5000000,8.1999998,38.2999992,5.8000002,S,,,,HA,7,TH,3,,,,,90
601,FKM09080106,0.8000000,24.716233333333335,-81.029083333333332,8/10/2009 13:00:00,0.2000000,31.7000008,8.3000002,37.2999992,6.5999999,0.8000000,31.7000008,8.3000002,37.2999992,6.5000000,S,,,,TH,5,HA,5,,,,,100
602,FKM09080107,1.0000000,24.716149999999999,-81.035250000000005,8/10/2009 13:30:00,0.2000000,31.7000008,8.3000002,37.2000008,6.5000000,1.0000000,31.7000008,8.3000002,37.4000015,6.5000000,S,,,,TH,6,AC,4,,,,,60
603,FKM09080108,0.4000000,24.702716666666667,-81.073333333333338,8/10/2009 14:11:00,0.2000000,33.7000008,8.3000002,38.4000015,7.0999999,,,,,,M,S,,,HA,X,,,,,,,90
604,FKM09080109,0.7000000,24.687433333333335,-81.097933333333330,8/10/2009 14:50:00,0.2000000,33.0000000,8.3000002,37.7000008,8.8999996,0.7000000,33.0000000,8.3000002,37.7000008,8.8999996,S,M,,,TH,X,,,,,,,100
605,FKM09080110,0.9000000,24.686610000000002,-81.107849999999999,8/10/2009 15:30:00,0.2000000,33.9000015,8.3999996,37.7999992,8.8000002,0.9000000,33.7999992,8.3999996,37.7999992,8.5000000,M,S,,,TH,X,,,,,,,100
606,FKM09080102,0.7000000,24.753050000000002,-80.960716666666670,8/10/2009 10:02:00,0.2000000,30.5000000,8.1999998,38.5000000,4.5999999,0.7000000,30.5000000,8.1999998,38.5000000,4.5999999,S,,,,TH,X,,,,,,,100
607,FKM09090101,0.9000000,24.715550000000000,-81.032266669999998,9/24/2009 9:00:00,0.2000000,31.0000000,,,,,,,,,S,M,,,TH,X,,,,,,,99
608,FKM09090102,1.0000000,24.715850000000000,-81.039333330000005,9/24/2009 9:41:00,0.2000000,30.0000000,,,,,,,,,S,M,,,TH,X,,,,,,,99
609,FKM09090103,0.6000000,24.702183330000000,-81.073350000000005,9/24/2009 10:26:00,0.2000000,30.5000000,,,,,,,,,M,,,,HA,6,TH,4,,,,,100
610,FKM09090104,0.8000000,24.687716670000000,-81.099716666666666,9/24/2009 11:08:00,0.2000000,31.0000000,,,,,,,,,M,,,,TH,X,,,,,,,100
611,FKM09090105,0.9000000,24.686900000000001,-81.104500000000002,9/24/2009 11:37:00,0.2000000,31.0000000,,,,,,,,,M,,,,TH,X,,,,,,,100
612,FKM09090201,0.6000000,24.746516666666668,-80.966983333333332,9/29/2009 8:45:00,0.2000000,29.8999996,8.0000000,38.0000000,1.6000000,0.6000000,29.8999996,8.0000000,38.0000000,1.6000000,S,,,,HA,X,,,,,,,100
613,FKM09090202,0.5000000,24.756283333333332,-80.956466666666671,9/29/2009 9:30:00,0.2000000,29.7999992,8.1000004,37.7999992,2.5000000,0.5000000,29.7999992,8.1000004,37.9000015,2.5000000,S,M,,,HA,X,,,,,,,98
614,FKM09090203,0.7000000,24.763316666666668,-80.944900000000004,9/29/2009 10:00:00,0.2000000,30.1000004,8.1000004,38.0000000,1.9000000,0.7000000,30.1000004,8.1000004,38.0000000,1.8000000,S,M,,,TH,X,,,,,,,60
615,FKM09090204,0.6000000,24.730300000000000,-80.998933333333326,9/29/2009 10:47:00,0.2000000,30.3999996,8.1999998,38.0000000,3.0999999,0.6000000,30.3999996,8.1999998,38.0000000,3.0999999,S,,,,HA,6,TH,3,AB,1,,,100
616,FKM09090205,0.5000000,24.728650000000002,-81.001883333333339,9/29/2009 11:14:00,0.2000000,30.7000008,8.1999998,38.0000000,3.4000001,0.5000000,30.7000008,8.1999998,38.0000000,3.3000000,S,,,,TH,8,HA,2,,,,,80
617,FKM06060101,0.6000000,24.763483333333333,-80.944766666666666,6/14/2006 10:20:00,0.6000000,29.8999996,7.4000001,38.4000015,6.9000001,0.2000000,29.8999996,7.4000001,38.4000015,6.9000001,,,,,TH,5,AM,5,,,,,90
618,FKM09100101,0.5000000,24.762550000000001,-80.945883333333327,10/7/2009 8:50:00,0.2000000,29.8999996,7.9000001,36.7999992,4.0999999,,,,,,S,M,,,TH,7,HA,3,,,,,90
619,FKM09100102,0.4000000,24.757400000000001,-80.955250000000007,10/7/2009 9:20:00,0.2000000,30.2000008,8.0000000,37.0999985,5.5000000,,,,,,S,,,,HA,X,,,,,,,98
620,FKM09100103,0.8000000,24.747499999999999,-80.965683333333331,10/7/2009 9:50:00,0.2000000,30.3999996,8.0000000,36.7999992,5.9000001,0.8000000,30.3999996,8.0000000,36.9000015,5.9000001,S,,,,TH,X,,,,,,,100
621,FKM09100104,0.6000000,24.731283333333334,-80.996549999999999,10/7/2009 10:25:00,0.2000000,30.3999996,7.8000002,36.7999992,5.4000001,0.6000000,30.3999996,7.8000002,36.7999992,5.5999999,S,,,,HA,9,TH,1,,,,,80
622,FKM09100105,0.9000000,24.728200000000001,-81.003249999999994,10/7/2009 11:00:00,0.2000000,30.7000008,7.8000002,36.7999992,5.0999999,0.9000000,30.7999992,7.8000002,36.7999992,5.3000002,S,,,,HA,9,TH,1,,,,,80
623,FKM09100201,0.7000000,24.712716666666665,-81.031300000000002,10/8/2009 8:45:00,0.2000000,30.2000008,7.9000001,37.2000008,4.8000002,0.7000000,30.2000008,7.9000001,37.2000008,5.0000000,S,,,,TH,8,AC,2,,,,,100
624,FKM09100202,1.1000000,24.715133333333334,-81.039233333333328,10/8/2009 9:30:00,0.2000000,29.8999996,7.9000001,36.7000008,4.5000000,1.0000000,29.8999996,7.9000001,36.7000008,4.4000001,M,,,,TH,8,AC,2,,,,,100
625,FKM09100203,0.3000000,24.704066666666666,-81.072333333333333,10/8/2009 9:50:00,0.2000000,30.6000004,7.9000001,36.7999992,4.5999999,,,,,,S,,,,HA,8,TH,2,,,,,95
626,FKM09100204,1.1000000,24.687899999999999,-81.095866666666666,10/8/2009 10:45:00,0.2000000,30.7999992,8.0000000,36.5000000,6.1999998,1.0000000,30.6000004,8.0000000,36.4000015,5.5000000,M,,,,TH,X,,,,,,,95
627,FKM09100205,0.8000000,24.688183333333335,-81.104233333333340,10/8/2009 11:30:00,0.2000000,30.7999992,8.0000000,36.7000008,7.3000002,0.8000000,30.7999992,8.0000000,36.5999985,7.0000000,M,,,,TH,X,,,,,,,90
628,FKM09110101,0.6000000,24.747399999999999,-80.967166666666671,11/18/2009 8:45:00,0.2000000,23.5000000,8.1000004,36.4000015,8.0000000,0.6000000,23.5000000,8.1000004,36.5000000,7.8000002,M,,,,HA,X,,,,,,,100
629,FKM09110102,0.9000000,24.761683333333334,-80.948866666666660,11/18/2009 9:25:00,0.2000000,23.7000008,8.1999998,36.9000015,8.0000000,0.9000000,23.7000008,8.1999998,36.9000015,8.0000000,M,,,,HA,9,TH,1,,,,,100
630,FKM09110103,0.8000000,24.753716666666666,-80.960083333333330,11/18/2009 10:15:00,0.2000000,24.0000000,8.1999998,36.7999992,10.6000004,0.8000000,24.0000000,8.1999998,36.7999992,10.5000000,S,,,,HA,X,,,,,,,80
631,FKM09110104,0.8000000,24.732666666666667,-80.992949999999993,11/18/2009 11:00:00,0.2000000,23.8999996,8.1000004,37.0000000,8.8000002,0.8000000,23.8999996,8.1000004,37.0000000,8.6000004,S,M,,,TH,5,HA,5,,,,,100
632,FKM09110105,0.8000000,24.728616666666667,-81.002116666666666,11/18/2009 11:30:00,0.2000000,24.2000008,8.1999998,36.9000015,9.0000000,0.8000000,24.1000004,8.1999998,36.9000015,8.8999996,S,M,,,TH,6,HA,4,,,,,95
